"","id","gene","Cancer MSS","Normal MSS","MSS Ratio"
"1673","ENSG00000144560","VGLL4",0.738454936248205,0.490739247598781,1.50478067499494
"1674","ENSG00000137944","CCBL2",1.96257990073533,1.30605497238961,1.50267786749016
"1675","ENSG00000008256","CYTH3",2.10694328656339,1.40372586094592,1.50096492853924
"1676","ENSG00000104824","HNRNPL",8.72306285351022,5.81454281730431,1.500214742172
"1677","ENSG00000068885","IFT80",3.1538648936819,2.10814108199027,1.49604071597731
"1678","ENSG00000110330","BIRC2",1.03943172582309,0.695149114925955,1.49526440227693
"1679","ENSG00000136936","XPA",1.89140147546025,1.26499063331606,1.49519010310939
"1680","ENSG00000163257","DCAF16",2.85237787543719,1.90945767939835,1.49381570809987
"1681","ENSG00000213780","GTF2H4",0.565845678818352,0.378945839078115,1.49320990090542
"1682","ENSG00000088205","DDX18",0.727597039101247,0.487644418119629,1.49206473419071
"1683","ENSG00000039319","ZFYVE16",2.15098767067537,1.44213665102733,1.49152832995617
"1684","ENSG00000213339","QTRT1",1.2741859592163,0.855023498608586,1.49023501844082
"1685","ENSG00000131473","ACLY",0.658943299074342,0.442329792230289,1.489710416637
"1686","ENSG00000170955","PRKCDBP",2.94178611659772,1.97515514888433,1.48939495626933
"1687","ENSG00000135655","USP15",0.528702042852945,0.35517291331822,1.48857647367735
"1688","ENSG00000076053","RBM7",2.37666521606114,1.597984453385,1.4872893231387
"1689","ENSG00000116171","SCP2",1.95767996133571,1.31701349101054,1.4864539920799
"1690","ENSG00000164758","MED30",1.51177145618517,1.01807726794186,1.48492801459103
"1691","ENSG00000135297","MTO1",2.03042437930855,1.36805967189383,1.48416360851994
"1692","ENSG00000070061","IKBKAP",1.29148950961963,0.870739659567071,1.48320970043073
"1693","ENSG00000144857","BOC",1.44297813041502,0.973489812016448,1.48227347898597
"1694","ENSG00000126773","PCNXL4",1.33906458100387,0.903397238262932,1.48225445494902
"1695","ENSG00000266964","FXYD1",10.0059532642692,6.75695744600483,1.48083709927542
"1696","ENSG00000129351","ILF3",3.9279198350828,2.65480570270922,1.47955077506213
"1697","ENSG00000084774","CAD",0.588399853080492,0.397785268987245,1.47918965068402
"1698","ENSG00000105701","FKBP8",10.3988263283756,7.03015377300056,1.47917480387306
"1699","ENSG00000196998","WDR45",1.62777147781028,1.10082332795049,1.47868548610871
"1700","ENSG00000013561","RNF14",0.448298823066654,0.303210118061278,1.47850878438052
"1701","ENSG00000113657","DPYSL3",3.34422188843706,2.2644224566811,1.47685423211117
"1702","ENSG00000120913","PDLIM2",1.75322337802245,1.18715075275524,1.47683297504838
"1703","ENSG00000178202","KDELC2",0.932679248833983,0.632468682778432,1.47466471341589
"1704","ENSG00000131408","NR1H2",1.20662914597735,0.818577502764088,1.47405608131537
"1705","ENSG00000169018","FEM1B",1.53883096328421,1.04494918640341,1.47263712274918
"1706","ENSG00000108021","FAM208B",2.87447512556275,1.95196855608728,1.47260319158247
"1707","ENSG00000171928","TVP23B",1.04796018363911,0.711943166401945,1.47197168691897
"1708","ENSG00000162496","DHRS3",1.42085749771598,0.96643153089955,1.47021020350345
"1709","ENSG00000143776","CDC42BPA",2.63471952028869,1.79631145555111,1.46673869508913
"1710","ENSG00000099783","HNRNPM",5.2071969417762,3.55682735556065,1.46400047605218
"1711","ENSG00000157881","PANK4",2.07614583255237,1.41815503515142,1.46397663237905
"1712","ENSG00000012660","ELOVL5",0.600398390498045,0.410158459265703,1.46382057210992
"1713","ENSG00000159842","ABR",0.648273183765181,0.443491667775299,1.46174828270649
"1714","ENSG00000116478","HDAC1",1.53567987440733,1.05175453340568,1.46011243653466
"1715","ENSG00000176171","BNIP3",1.54911418018337,1.06100003168674,1.46005102160143
